venue,opp_team,striker,strikerate_20,avg_runs_20,min_runs_20,max_runs_20,avg_wickets_20,min_wickets_20,max_wickets_20,avg_runs_6,min_runs_6,max_runs_6,avg_wickets_6,min_wickets_6,max_wickets_6
Sawai Mansingh Stadium,Delhi Capitals,YK Pathan,61.53,8.0,8,8,0.0,0,0,8.0,8.0,8.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kochi Tuskers Kerala,J Botha,200.0,14.0,14,14,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kochi Tuskers Kerala,LRPL Taylor,200.0,2.0,2,2,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kochi Tuskers Kerala,R Dravid,115.77999999999997,44.0,44,44,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kochi Tuskers Kerala,SR Watson,122.5,49.0,49,49,1.0,1,1,12.0,12.0,12.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,AG Paunikar,50.0,9.0,9,9,1.0,1,1,9.0,9.0,9.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Kolkata Knight Riders,AL Menaria,126.49000000000001,33.5,27,40,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,AM Rahane,120.25000000000003,19.25,0,36,0.75,0,1,14.5,0.0,35.0,0.25,0.0,1.0
Sawai Mansingh Stadium,Kolkata Knight Riders,BA Stokes,84.0,10.5,7,14,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,BJ Hodge,150.10000000000002,45.0,44,46,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,DH Yagnik,145.45,16.0,16,16,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,DJM Short,102.36999999999999,44.0,44,44,1.0,1,1,12.0,12.0,12.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,DS Kulkarni,99.99,3.0,3,3,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,GC Smith,28.58,2.0,2,2,1.0,1,1,2.0,2.0,2.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Kolkata Knight Riders,J Botha,99.97999999999999,12.0,12,12,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,JC Buttler,108.97,30.5,24,37,1.0,1,1,18.0,18.0,18.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,K Gowtham,171.43,12.0,12,12,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,KK Cooper,71.44,2.5,0,5,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,LRPL Taylor,129.59,35.0,35,35,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,M Kaif,110.51000000000002,21.0,21,21,1.0,1,1,14.0,14.0,14.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,M Rawat,100.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,OA Shah,209.08,23.0,23,23,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,R Dravid,97.5,26.0,17,35,1.0,1,1,16.333333333333332,10.0,25.0,0.3333333333333333,0.0,1.0
Sawai Mansingh Stadium,Kolkata Knight Riders,RA Jadeja,165.0,33.0,33,33,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,RA Tripathi,110.47999999999999,10.5,6,15,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,S Gopal,0.0,0.0,0,0,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,S Sreesanth,50.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,SA Asnodkar,171.47000000000006,60.0,60,60,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,SK Warne,87.5,7.0,7,7,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,SP Goswami,121.02000000000001,23.0,23,23,2.0,2,2,11.0,11.0,11.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,SPD Smith,119.72000000000003,73.0,73,73,0.0,0,0,5.0,5.0,5.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Kolkata Knight Riders,SR Watson,108.0,9.0,0,22,1.0,1,1,5.0,5.0,5.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Kolkata Knight Riders,STR Binny,127.26,14.0,14,14,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,SV Samson,87.5,7.0,7,7,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,Sohail Tanvir,99.99,3.0,3,3,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Kolkata Knight Riders,YK Pathan,166.65000000000003,55.0,55,55,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,AA Jhunjhunwala,95.68999999999997,22.0,22,22,1.0,1,1,9.0,9.0,9.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,AC Voges,103.65000000000002,28.0,28,28,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,AJ Turner,0.0,0.0,0,0,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,AL Menaria,96.17999999999998,12.5,4,21,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,AM Rahane,101.79000000000003,26.75,12,68,1.0,1,1,15.25,12.0,22.0,0.75,0.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,AP Dole,157.88,30.0,30,30,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,AS Raut,117.61999999999998,20.0,20,20,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,BA Stokes,129.07000000000002,20.0,0,40,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,BJ Hodge,168.75,27.0,27,27,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,DH Yagnik,133.31,20.0,6,34,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,FY Fazal,62.5,10.0,10,10,1.0,1,1,10.0,10.0,10.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,H Klaasen,0.0,0.0,0,0,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,J Botha,115.35000000000001,45.0,45,45,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,JC Archer,88.88,8.0,8,8,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,JC Buttler,75.0,6.0,6,6,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,K Gowtham,299.99,33.0,33,33,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,Kamran Akmal,112.5,18.0,18,18,0.0,0,0,18.0,18.0,18.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,LRPL Taylor,68.39999999999999,13.0,13,13,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,M Kaif,75.0,12.0,12,12,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,MJ Lumb,133.34,8.0,8,8,1.0,1,1,8.0,8.0,8.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,NV Ojha,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,Niraj Patel,133.29,40.0,40,40,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,OA Shah,107.72999999999996,28.0,28,28,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,R Dravid,45.47,5.0,5,5,1.0,1,1,5.0,5.0,5.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,R Parag,148.29,43.0,43,43,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,RA Jadeja,115.0,23.0,23,23,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Mumbai Indians,RA Tripathi,99.99,9.0,9,9,1.0,1,1,9.0,9.0,9.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,SA Asnodkar,85.0,17.0,17,17,2.0,2,2,11.0,11.0,11.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,SPD Smith,122.83999999999996,59.0,59,59,1.0,1,1,15.0,15.0,15.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,SR Watson,103.32000000000002,24.2,1,45,1.2,1,2,10.8,1.0,30.0,0.2,0.0,1.0
Sawai Mansingh Stadium,Mumbai Indians,STR Binny,164.0,13.666666666666666,4,30,0.3333333333333333,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,SV Samson,147.33999999999997,43.5,35,52,1.0,1,1,23.0,18.0,28.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Mumbai Indians,YK Pathan,99.97999999999999,6.0,2,10,1.0,1,1,2.0,2.0,2.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Pune Warriors,AL Menaria,131.85999999999999,29.0,29,29,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Pune Warriors,AM Rahane,133.46,47.666666666666664,15,67,0.6666666666666666,0,1,17.0,14.0,20.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Pune Warriors,BJ Hodge,90.0,9.0,4,14,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Pune Warriors,J Botha,90.46,9.5,7,12,0.5,0,1,2.0,2.0,2.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Pune Warriors,JP Faulkner,150.0,3.0,3,3,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Pune Warriors,LRPL Taylor,130.6,47.0,47,47,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Pune Warriors,R Dravid,119.64999999999999,32.333333333333336,18,58,1.0,1,1,22.333333333333332,15.0,31.0,0.3333333333333333,0.0,1.0
Sawai Mansingh Stadium,Pune Warriors,SR Watson,150.0,25.0,5,58,1.0,1,1,10.0,8.0,12.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Pune Warriors,STR Binny,211.14,19.0,6,32,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Pune Warriors,SV Samson,166.68,10.0,10,10,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,AL Menaria,0.0,0.0,0,0,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,AM Rahane,115.91999999999994,42.0,9,98,0.75,0,1,16.75,3.0,34.0,0.25,0.0,1.0
Sawai Mansingh Stadium,Punjab Kings,BA Stokes,153.82999999999998,10.0,6,14,1.5,1,2,,,,,,
Sawai Mansingh Stadium,Punjab Kings,BJ Hodge,112.43999999999998,18.0,15,21,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,DS Kulkarni,166.66000000000003,5.0,5,5,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Punjab Kings,DS Lehmann,99.99,17.0,17,17,1.0,1,1,4.0,4.0,4.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,JC Archer,66.67,1.0,0,2,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,JC Buttler,147.98,75.5,69,82,0.5,0,1,44.0,43.0,45.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,JD Unadkat,33.33,0.5,0,1,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,K Gowtham,110.0,5.5,3,8,1.0,1,1,8.0,8.0,8.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,KK Cooper,366.66,11.0,11,11,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Punjab Kings,Kamran Akmal,150.0,15.0,15,15,1.0,1,1,15.0,15.0,15.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Punjab Kings,M Kaif,62.5,5.0,5,5,1.0,1,1,5.0,5.0,5.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Punjab Kings,MJ Lumb,184.44,83.0,83,83,1.0,1,1,50.0,50.0,50.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,MK Lomror,99.99,9.0,9,9,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Punjab Kings,NV Ojha,115.77000000000001,44.0,44,44,0.0,0,0,15.0,15.0,15.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,OA Shah,155.54000000000002,14.0,14,14,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Punjab Kings,R Dravid,102.81,18.5,9,28,1.0,1,1,11.5,5.0,18.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Punjab Kings,RA Jadeja,133.29,36.0,36,36,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Punjab Kings,RA Tripathi,20.0,1.0,1,1,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,S Gopal,100.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Punjab Kings,SPD Smith,117.61999999999998,20.0,20,20,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,SR Watson,150.07000000000002,54.0,32,76,0.5,0,1,23.0,14.0,32.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Punjab Kings,STR Binny,100.0,5.5,0,11,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Punjab Kings,SV Samson,119.87,26.333333333333332,22,30,1.0,0,2,,,,,,
Sawai Mansingh Stadium,Punjab Kings,YK Pathan,140.0,14.0,7,21,0.5,0,1,7.0,7.0,7.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,A Ashish Reddy,127.26000000000002,14.0,14,14,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,A Kumble,100.0,8.0,8,8,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,A Mishra,65.77000000000001,12.5,4,21,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,A Mukund,86.40999999999998,19.0,19,19,1.0,1,1,14.0,14.0,14.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,A Nehra,112.5,9.0,9,9,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,A Symonds,62.920000000000016,17.0,17,17,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,AB Agarkar,133.34,20.0,20,20,1.0,1,1,20.0,20.0,20.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,AB Dinda,33.33,1.0,1,1,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,AB de Villiers,159.56000000000003,33.2,13,59,0.8,0,1,21.0,21.0,21.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,AC Gilchrist,125.70000000000005,29.333333333333332,0,61,1.0,1,1,21.333333333333332,0.0,37.0,0.6666666666666666,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,AD Hales,115.33000000000004,45.0,45,45,1.0,1,1,20.0,20.0,20.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,AD Mathews,120.54,20.5,18,23,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,AD Nath,69.22,9.0,9,9,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,AG Murtaza,40.0,2.0,2,2,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,AJ Finch,114.24,28.0,11,45,1.0,1,1,19.5,11.0,28.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,AJ Tye,100.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,AM Nayar,120.71000000000001,17.5,10,25,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,AP Majumdar,112.5,9.0,9,9,1.0,1,1,9.0,9.0,9.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,AR Patel,180.0,9.0,9,9,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,AT Rayudu,103.82,21.4,0,57,1.2,1,2,7.5,0.0,12.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,Abdur Razzak,0.0,0.0,0,0,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Azhar Mahmood,115.0,23.0,23,23,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,B Kumar,44.44,2.0,1,3,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,B Lee,150.0,10.0,0,25,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,BB McCullum,50.0,2.0,2,2,1.0,1,1,2.0,2.0,2.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,BCJ Cutting,144.44,13.0,13,13,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,BJ Hodge,50.019999999999996,4.5,1,8,0.5,0,1,2.5,1.0,4.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,BJ Rohrer,156.14999999999998,64.0,64,64,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Bipul Sharma,135.7,9.5,1,18,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,C de Grandhomme,66.66,2.0,2,2,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,CA Ingram,60.0,3.0,3,3,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,CA Lynn,147.02999999999997,25.0,0,50,1.0,1,1,14.5,0.0,29.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,CH Gayle,152.73000000000002,37.6,1,79,0.8,0,1,18.0,1.0,34.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,CH Morris,242.84999999999997,17.0,17,17,0.0,0,0,17.0,17.0,17.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,CJ Ferguson,88.47999999999999,23.0,23,23,1.0,1,1,10.0,10.0,10.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,CL White,58.81000000000001,10.0,10,10,1.0,1,1,6.0,6.0,6.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,CM Gautam,66.67,2.0,2,2,1.0,1,1,2.0,2.0,2.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,DA Warner,109.4,34.666666666666664,13,54,1.0,1,1,14.0,11.0,20.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,DB Das,85.15,11.5,11,12,1.0,1,1,12.0,12.0,12.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,DB Ravi Teja,75.0,6.0,6,6,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,DJ Bravo,125.88000000000001,11.333333333333334,1,23,0.3333333333333333,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,DJ Hooda,0.0,0.0,0,0,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,DJ Hussey,131.51999999999998,32.0,13,42,1.3333333333333333,1,2,21.0,21.0,21.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,DJ Jacobs,93.75,15.0,15,15,1.0,1,1,15.0,15.0,15.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,DJG Sammy,136.34,60.0,60,60,1.0,1,1,8.0,8.0,8.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,DPMD Jayawardene,104.33,18.6,0,44,1.2,1,2,11.5,0.0,18.0,0.75,0.0,2.0
Sawai Mansingh Stadium,Rajasthan Royals,DR Smith,139.64999999999995,47.5,8,87,0.5,0,1,27.0,27.0,27.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,DT Christian,152.6,29.0,29,29,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,DT Patil,74.99,9.0,9,9,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,DW Steyn,199.99,18.0,18,18,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,E Lewis,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,EJG Morgan,130.72000000000003,51.0,51,51,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,F du Plessis,70.0,7.0,7,7,1.0,1,1,7.0,7.0,7.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,G Gambhir,140.77999999999997,32.0,0,75,0.75,0,1,19.25,0.0,31.0,0.25,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,GH Vihari,44.44,4.0,4,4,1.0,1,1,4.0,4.0,4.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,GJ Maxwell,141.64999999999998,17.0,17,17,2.0,2,2,17.0,17.0,17.0,2.0,2.0,2.0
Sawai Mansingh Stadium,Rajasthan Royals,Gurkeerat Singh,66.68,10.0,10,10,1.0,1,1,4.0,4.0,4.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,HH Gibbs,95.0,19.0,19,19,1.0,1,1,11.0,11.0,11.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,HH Pandya,142.09,13.5,4,23,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Harbhajan Singh,137.5,5.5,1,10,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Harmeet Singh,100.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Harpreet Singh,68.38999999999999,13.0,13,13,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,I Sharma,100.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,IK Pathan,93.68,15.0,9,24,0.6666666666666666,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Iqbal Abdulla,50.0,1.0,1,1,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,Ishan Kishan,138.06999999999996,58.0,58,58,1.0,1,1,15.0,15.0,15.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,J Arunkumar,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,JA Morkel,147.71999999999997,21.666666666666668,5,42,0.3333333333333333,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,JD Ryder,135.70999999999998,9.5,1,18,1.0,1,1,9.5,1.0,18.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,JH Kallis,94.51999999999998,21.0,0,80,1.0,1,1,8.6,0.0,27.0,0.8,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,JP Duminy,148.41000000000003,44.5,31,58,0.5,0,1,13.0,13.0,13.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,JP Faulkner,122.21,11.0,11,11,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,JR Hopes,100.0,16.0,16,16,1.0,1,1,9.0,9.0,9.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,Joginder Sharma,0.0,0.0,0,0,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,K Goel,123.81,26.0,26,26,1.0,1,1,26.0,26.0,26.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,KA Pollard,95.26000000000002,12.2,1,25,0.8,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,KC Sangakkara,137.53999999999996,19.25,4,44,1.0,1,1,14.5,4.0,26.0,0.25,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,KD Karthik,116.45000000000002,28.333333333333332,13,42,0.6666666666666666,0,1,14.0,14.0,14.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,KH Pandya,112.5,4.5,2,7,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,KK Nair,60.0,3.0,3,3,1.0,1,1,3.0,3.0,3.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,KL Rahul,133.78999999999996,49.5,4,95,0.5,0,1,15.5,4.0,27.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,KM Jadhav,78.36000000000001,9.666666666666666,1,23,0.6666666666666666,0,1,1.0,1.0,1.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,KP Pietersen,155.58000000000004,49.0,36,62,0.5,0,1,27.0,13.0,41.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,KS Williamson,133.28,38.0,13,63,1.0,1,1,13.0,13.0,13.0,0.5,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,KV Sharma,75.0,6.0,6,6,1.0,1,1,6.0,6.0,6.0,1.0,1.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,LR Shukla,60.0,4.0,2,8,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,LRPL Taylor,100.0,8.0,6,10,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,M Kartik,88.88,8.0,8,8,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,M Manhas,120.0,24.0,24,24,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,M Markande,0.0,0.0,0,0,0.0,0,0,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,M Muralitharan,45.45,2.5,0,5,0.5,0,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,M Ntini,84.61,11.0,11,11,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,M Vijay,109.07999999999998,36.0,0,55,0.6666666666666666,0,1,11.0,0.0,19.0,0.3333333333333333,0.0,1.0
Sawai Mansingh Stadium,Rajasthan Royals,M Vohra,50.010000000000005,3.0,3,3,0.0,0,0,3.0,3.0,3.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,MA Agarwal,88.08,18.5,15,22,1.0,1,1,8.5,2.0,15.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,MC Henriques,115.78000000000002,22.0,22,22,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,MEK Hussey,99.91000000000001,35.0,19,46,1.0,1,1,20.0,8.0,38.0,0.0,0.0,0.0
Sawai Mansingh Stadium,Rajasthan Royals,MF Maharoof,243.75,39.0,39,39,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,MG Johnson,122.21,11.0,11,11,1.0,1,1,,,,,,
Sawai Mansingh Stadium,Rajasthan Royals,MJ McClenaghan,0.0,0.0,0,0,1.0,1,1,,,,,,
