venue,bowling_team,batsmen,strikerate_20,avg_runs_20,min_runs_20,max_runs_20,avg_wickets_20,min_wickets_20,max_wickets_20,avg_runs_6,min_runs_6,max_runs_6,avg_wickets_6,min_wickets_6,max_wickets_6
Sawai Mansingh Stadium,Royal Challengers Bangalore,NV Ojha,70,7,7,7,2,2,2,7,7,7,2,2,2
Sawai Mansingh Stadium,Royal Challengers Bangalore,OA Shah,68.75,5.5,1,10,1,1,1,,,,,,
Sawai Mansingh Stadium,Royal Challengers Bangalore,R Dravid,127.26,39,22,58,1,1,1,25,20,34,0,0,0
Sawai Mansingh Stadium,Royal Challengers Bangalore,RA Tripathi,135.66,57,34,80,0,0,0,26,26,26,0,0,0
Sawai Mansingh Stadium,Royal Challengers Bangalore,SA Asnodkar,108.67,50,50,50,1,1,1,29,29,29,0,0,0
Sawai Mansingh Stadium,Royal Challengers Bangalore,SP Goswami,50,1,1,1,1,1,1,,,,,,
Sawai Mansingh Stadium,Royal Challengers Bangalore,SPD Smith,118.67,38,38,38,1,1,1,,,,,,
Sawai Mansingh Stadium,Royal Challengers Bangalore,SR Watson,124.41,35.75,22,46,0.75,0,1,13.5,7,20,0,0,0
Sawai Mansingh Stadium,Royal Challengers Bangalore,STR Binny,118.22,13,6,20,0,0,0,,,,,,
Sawai Mansingh Stadium,Royal Challengers Bangalore,SV Samson,146.55,31.5,0,63,1,1,1,22,22,22,0,0,0
Sawai Mansingh Stadium,Royal Challengers Bangalore,YK Pathan,110,11,11,11,1,1,1,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,AJ Turner,42.87,3,3,3,0,0,0,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,AM Rahane,109.31,35,1,65,0.666666667,0,1,13.66666667,1,28,0.333333333,0,1
Sawai Mansingh Stadium,Sunrisers Hyderabad,BA Stokes,0,0,0,0,1,1,1,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,JC Archer,100,1,1,1,0,0,0,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,JC Buttler,90.9,10,10,10,1,1,1,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,K Gowtham,160,8,8,8,1,1,1,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,LS Livingstone,169.24,44,44,44,1,1,1,32,32,32,0,0,0
Sawai Mansingh Stadium,Sunrisers Hyderabad,MK Lomror,91.66,11,11,11,1,1,1,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,R Dravid,100.03,36,36,36,1,1,1,15,15,15,0,0,0
Sawai Mansingh Stadium,Sunrisers Hyderabad,RA Tripathi,80,4,4,4,1,1,1,4,4,4,1,1,1
Sawai Mansingh Stadium,Sunrisers Hyderabad,SPD Smith,137.5,22,22,22,1,1,1,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,SR Watson,185,98,98,98,0,0,0,12,12,12,0,0,0
Sawai Mansingh Stadium,Sunrisers Hyderabad,STR Binny,90,9,9,9,0,0,0,,,,,,
Sawai Mansingh Stadium,Sunrisers Hyderabad,SV Samson,135.43,44,40,48,0.5,0,1,27,27,27,0,0,0
Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,JA Morkel,100,8,8,8,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,JP Duminy,85.72,6,6,6,1,1,1,6,6,6,1,1,1
Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,KM Jadhav,100,1,1,1,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,Q de Kock,42.87,3,3,3,1,1,1,3,3,3,1,1,1
Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,SS Iyer,142.8,70,70,70,0,0,0,19,19,19,0,0,0
Shaheed Veer Narayan Singh International Stadium,Chennai Super Kings,Yuvraj Singh,114.29,32,32,32,1,1,1,0,0,0,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,AB de Villiers,66.66,6,6,6,1,1,1,6,6,6,1,1,1
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,AJ Finch,108.78,37,37,37,1,1,1,11,11,11,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,B Kumar,185.72,13,13,13,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,B Lee,266.67,16,16,16,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,BB McCullum,52.37,11,11,11,1,1,1,11,11,11,1,1,1
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,CH Gayle,25,1,1,1,1,1,1,1,1,1,1,1,1
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,DA Warner,125.08,45,17,73,1.5,1,2,26.5,17,36,0.5,0,1
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,DB Das,64.28,18,18,18,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,DJ Bravo,100,8,8,8,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,DJ Hooda,100,1,1,1,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,DR Smith,75.02,18,18,18,1,1,1,5,5,5,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,EJG Morgan,104.5,15.33333333,10,22,1,1,1,7,7,7,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,F du Plessis,126.12,29,29,29,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,JH Kallis,75,12,12,12,1,1,1,11,11,11,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,KL Rahul,165.24,38,38,38,1,1,1,20,20,20,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,KV Sharma,123.06,16,16,16,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,LJ Wright,105.58,19,19,19,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,M Manhas,50,2,2,2,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,MC Henriques,148.4,46,18,74,0.5,0,1,2,2,2,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,MS Bisla,50,4,4,4,2,2,2,4,4,4,2,2,2
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,MS Dhoni,112.53,27,27,27,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,NV Ojha,114.28,16,16,16,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,P Negi,62.5,5,5,5,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,R Bhatia,100.02,26,26,26,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,RA Jadeja,75,3,3,3,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,RS Bopara,154.53,17,17,17,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,RV Uthappa,108.78,37,37,37,1,1,1,29,29,29,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,S Dhawan,127.79,11.5,10,13,1,1,1,11.5,10,13,1,1,1
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,S Narwal,143.75,23,23,23,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,SK Raina,137.5,11,11,11,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,SPD Smith,212.5,17,17,17,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,SR Watson,77.8,14,14,14,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,STR Binny,133.33,16,16,16,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,V Kohli,119.94,54,54,54,0,0,0,17,17,17,0,0,0
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,YK Pathan,125,20,20,20,1,1,1,20,20,20,1,1,1
Shaheed Veer Narayan Singh International Stadium,Delhi Capitals,Yuvraj Singh,113.93,20.5,10,31,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,BJ Rohrer,333.33,10,10,10,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,DA Warner,157.11,66,66,66,0,0,0,6,6,6,0,0,0
Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,DPMD Jayawardene,55.55,5,5,5,1,1,1,5,5,5,1,1,1
Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,UBT Chand,94.84,37,37,37,1,1,1,5,5,5,0,0,0
Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,V Sehwag,113.36,17,17,17,1,1,1,17,17,17,1,1,1
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,BJ Rohrer,92.86,13,13,13,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,DA Warner,204,51,51,51,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,DPMD Jayawardene,66.68,12,12,12,1,1,1,12,12,12,1,1,1
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,IK Pathan,400,4,4,4,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,KM Jadhav,125,25,25,25,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,UBT Chand,85,17,17,17,1,1,1,4,4,4,0,0,0
Shaheed Veer Narayan Singh International Stadium,Pune Warriors,V Sehwag,93.3,28,28,28,1,1,1,12,12,12,0,0,0
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,CH Morris,142.09,27,27,27,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,CR Brathwaite,50,1,1,1,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,J Yadav,71.45,5,5,5,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,KK Nair,110,11,11,11,1,1,1,11,11,11,1,1,1
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,P Negi,46.14,6,6,6,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,Q de Kock,111.06,60,60,60,1,1,1,29,29,29,0,0,0
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,RR Pant,50,1,1,1,1,1,1,1,1,1,1,1,1
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,SV Samson,141.64,17,17,17,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Royal Challengers Bangalore,SW Billings,66.67,4,4,4,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,CR Brathwaite,125,10,10,10,1,1,1,,,,,,
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,JP Duminy,93.61,14.5,12,17,1,1,1,5,5,5,0,0,0
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,KK Nair,136.12,83,83,83,1,1,1,18,18,18,0,0,0
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,KM Jadhav,185.24,63,63,63,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Q de Kock,123.77,26,2,50,1,1,1,22.5,2,43,0.5,0,1
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,RR Pant,118.46,32,32,32,0,0,0,9,9,9,0,0,0
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,SS Iyer,0,0,0,0,1,1,1,0,0,0,1,1,1
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,SS Tiwary,100.01,26,26,26,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,SV Samson,75,3,3,3,0,0,0,,,,,,
Shaheed Veer Narayan Singh International Stadium,Sunrisers Hyderabad,Yuvraj Singh,28.58,2,2,2,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,AJ Finch,95.6,44,44,44,1,1,1,12,12,12,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,AM Rahane,80,8,8,8,1,1,1,8,8,8,1,1,1
Sharjah Cricket Stadium,Chennai Super Kings,AR Patel,420,21,21,21,0,0,0,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,AT Carey,57.16,4,4,4,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,DA Warner,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Chennai Super Kings,DJG Sammy,143.75,23,23,23,0,0,0,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,Ishan Kishan,183.77,68,68,68,0,0,0,36,36,36,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,JC Archer,300.01,27,27,27,0,0,0,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,KL Rahul,92.53,25,25,25,1,1,1,11,11,11,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,KV Sharma,242.86,17,17,17,0,0,0,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,MP Stoinis,171.41,24,24,24,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,PP Shaw,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Chennai Super Kings,Q de Kock,124.29,46,46,46,0,0,0,16,16,16,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,R Parag,150,6,6,6,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,R Tewatia,125,10,10,10,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,RV Uthappa,55.55,5,5,5,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,S Dhawan,154.28,54,7,101,0.5,0,1,15.5,7,24,0.5,0,1
Sharjah Cricket Stadium,Chennai Super Kings,SPD Smith,135.24,69,69,69,2,2,2,23,23,23,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,SS Iyer,100.03,23,23,23,1,1,1,8,8,8,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,SV Samson,231.19,74,74,74,1,1,1,24,24,24,0,0,0
Sharjah Cricket Stadium,Chennai Super Kings,TK Curran,111.1,10,10,10,0,0,0,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,Y Venugopal Rao,81.25,13,13,13,1,1,1,,,,,,
Sharjah Cricket Stadium,Chennai Super Kings,YBK Jaiswal,100.01,6,6,6,1,1,1,6,6,6,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,AD Russell,162.5,13,13,13,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,AJ Tye,85.71,6,6,6,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,AP Tare,66.65,8,8,8,1,1,1,8,8,8,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,AT Rayudu,125.61,29.5,14,45,0.5,0,1,9,9,9,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,CJ Anderson,92.84,13,13,13,1,1,1,12,12,12,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,CM Gautam,122.24,22,22,22,0,0,0,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,EJG Morgan,231.56,44,44,44,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,F du Plessis,120.76,58,58,58,1,1,1,24,24,24,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,Harbhajan Singh,200,10,10,10,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,JC Archer,50,2,2,2,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,JC Buttler,162.5,13,13,13,1,1,1,13,13,13,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,KA Pollard,109.95,33,33,33,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,KD Karthik,75,6,6,6,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,KL Nagarkoti,100,3,3,3,0,0,0,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,Kartik Tyagi,66.66,2,2,2,0,0,0,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,MEK Hussey,52.6,10,10,10,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,MK Lomror,50,1,1,1,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,MS Dhoni,60,3,3,3,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,N Rana,156.74,58,58,58,1,1,1,27,27,27,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,NJ Maddinson,66.67,4,4,4,1,1,1,4,4,4,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,PA Patel,123.3,37,37,37,1,1,1,34,34,34,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,PJ Cummins,125,5,5,5,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,R Tewatia,122.61,38,38,38,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,RA Jadeja,235.72,33,33,33,0,0,0,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,RA Tripathi,211.74,36,36,36,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,RG Sharma,80,4,4,4,1,1,1,4,4,4,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,S Gopal,50,2,2,2,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,SM Curran,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,SP Narine,60,3,3,3,1,1,1,3,3,3,1,1,1
Sharjah Cricket Stadium,Delhi Capitals,SPD Smith,120,24,24,24,1,1,1,14,14,14,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,SR Watson,128.58,36,36,36,1,1,1,14,14,14,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,SV Samson,55.55,5,5,5,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,Shivam Mavi,33.33,1,1,1,0,0,0,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,Shubman Gill,121.77,28,28,28,1,1,1,23,23,23,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,V Kohli,128.92,49,49,49,0,0,0,11,11,11,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,VR Aaron,50,1,1,1,1,1,1,,,,,,
Sharjah Cricket Stadium,Delhi Capitals,YBK Jaiswal,94.49,34,34,34,1,1,1,12,12,12,0,0,0
Sharjah Cricket Stadium,Delhi Capitals,Yuvraj Singh,173.29,52,52,52,0,0,0,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,AB de Villiers,182.57,42,11,73,0.5,0,1,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,AJ Finch,123.66,47,47,47,1,1,1,23,23,23,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,CH Gayle,175.88,51,51,51,1,1,1,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,D Padikkal,139.15,32,32,32,1,1,1,23,23,23,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,JA Morkel,120,6,6,6,0,0,0,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,KL Rahul,112,28,28,28,1,1,1,19,19,19,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,MP Stoinis,33.33,1,1,1,1,1,1,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,Mandeep Singh,115.73,66,66,66,0,0,0,17,17,17,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,N Pooran,66.66,2,2,2,0,0,0,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,PA Patel,110.5,21,21,21,1,1,1,15,15,15,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,PP Shaw,161,66,66,66,1,1,1,31,31,31,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,RR Pant,199.97,38,38,38,1,1,1,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,S Dhawan,162.5,26,26,26,1,1,1,26,26,26,1,1,1
Sharjah Cricket Stadium,Kolkata Knight Riders,SO Hetmyer,140,7,7,7,0,0,0,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,SS Iyer,231.57,88,88,88,0,0,0,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,V Kohli,120.82,32,31,33,0.5,0,1,,,,,,
Sharjah Cricket Stadium,Kolkata Knight Riders,YV Takawale,137.92,40,40,40,1,1,1,32,32,32,0,0,0
Sharjah Cricket Stadium,Kolkata Knight Riders,Yuvraj Singh,88.58,31,31,31,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,AT Rayudu,66.67,2,2,2,1,1,1,2,2,2,1,1,1
Sharjah Cricket Stadium,Mumbai Indians,Abdul Samad,200,20,20,20,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,Abhishek Sharma,71.42,10,10,10,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,DA Warner,133.07,72.5,60,85,0.5,0,1,20.5,15,26,0,0,0
Sharjah Cricket Stadium,Mumbai Indians,DL Chahar,0,0,0,0,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,F du Plessis,14.29,1,1,1,1,1,1,1,1,1,1,1,1
Sharjah Cricket Stadium,Mumbai Indians,Imran Tahir,130,13,13,13,0,0,0,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,JM Bairstow,166.68,25,25,25,1,1,1,25,25,25,1,1,1
Sharjah Cricket Stadium,Mumbai Indians,JP Duminy,79.2,19,19,19,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,KD Karthik,66.67,2,2,2,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,KM Jadhav,140,14,14,14,0,0,0,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,KP Pietersen,144.47,26,26,26,0,0,0,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,KS Williamson,60,3,3,3,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,M Vijay,114.32,40,40,40,1,1,1,8,8,8,0,0,0
Sharjah Cricket Stadium,Mumbai Indians,MK Pandey,136.39,30,30,30,1,1,1,13,13,13,0,0,0
Sharjah Cricket Stadium,Mumbai Indians,MS Dhoni,88.89,16,16,16,1,1,1,10,10,10,0,0,0
Sharjah Cricket Stadium,Mumbai Indians,N Jagadeesan,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Mumbai Indians,PK Garg,114.3,8,8,8,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,Q de Kock,66.69,16,16,16,1,1,1,15,15,15,0,0,0
Sharjah Cricket Stadium,Mumbai Indians,RA Jadeja,116.67,7,7,7,1,1,1,7,7,7,1,1,1
Sharjah Cricket Stadium,Mumbai Indians,RD Gaikwad,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Mumbai Indians,Rashid Khan,42.86,3,3,3,0,0,0,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,SM Curran,104,52,52,52,1,1,1,1,1,1,0,0,0
Sharjah Cricket Stadium,Mumbai Indians,SN Thakur,55,11,11,11,1,1,1,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,Sandeep Sharma,0,0,0,0,0,0,0,,,,,,
Sharjah Cricket Stadium,Mumbai Indians,WP Saha,126.03,58,58,58,0,0,0,28,28,28,0,0,0
Sharjah Cricket Stadium,Punjab Kings,A Mishra,80,4,4,4,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,AB de Villiers,40,2,2,2,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,AJ Finch,118.17,19.5,19,20,1,1,1,17.5,16,19,0.5,0,1
Sharjah Cricket Stadium,Punjab Kings,AM Nayar,109.51,23,23,23,2,2,2,23,23,23,1,1,1
Sharjah Cricket Stadium,Punjab Kings,AM Rahane,162.5,13,13,13,0,0,0,13,13,13,0,0,0
Sharjah Cricket Stadium,Punjab Kings,B Kumar,33.33,1,1,1,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,CH Morris,312.5,25,25,25,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,CV Varun,50,2,2,2,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,D Padikkal,138.44,18,18,18,1,1,1,18,18,18,1,1,1
Sharjah Cricket Stadium,Punjab Kings,DA Warner,66.66,8,8,8,1,1,1,8,8,8,1,1,1
Sharjah Cricket Stadium,Punjab Kings,DJG Sammy,136.36,15,15,15,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,DW Steyn,75,12,12,12,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,EJG Morgan,160,40,40,40,1,1,1,20,20,20,0,0,0
Sharjah Cricket Stadium,Punjab Kings,I Udana,200,10,10,10,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,IK Pathan,50,5,5,5,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,JC Archer,433.33,13,13,13,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,JC Buttler,50,4,4,4,1,1,1,4,4,4,1,1,1
Sharjah Cricket Stadium,Punjab Kings,JP Faulkner,114.29,8,8,8,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,KD Karthik,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Punjab Kings,KL Nagarkoti,46.14,6,6,6,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,KL Rahul,96.41,27,27,27,1,1,1,4,4,4,0,0,0
Sharjah Cricket Stadium,Punjab Kings,KV Sharma,125,10,10,10,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,LH Ferguson,184.6,24,24,24,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,M Prasidh Krishna,0,0,0,0,0,0,0,,,,,,
Sharjah Cricket Stadium,Punjab Kings,N Rana,0,0,0,0,1,1,1,0,0,0,1,1,1
Sharjah Cricket Stadium,Punjab Kings,PJ Cummins,12.5,1,1,1,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,R Parag,0,0,0,0,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,R Tewatia,165.58,53,53,53,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,RA Tripathi,175,7,7,7,1,1,1,7,7,7,1,1,1
Sharjah Cricket Stadium,Punjab Kings,RV Uthappa,225,9,9,9,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,S Dhawan,25,1,1,1,1,1,1,1,1,1,1,1,1
Sharjah Cricket Stadium,Punjab Kings,S Dube,109.5,23,23,23,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,SP Narine,100,6,6,6,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,SPD Smith,174.98,38.5,27,50,0.5,0,1,37,37,37,0,0,0
Sharjah Cricket Stadium,Punjab Kings,SR Watson,166.64,50,50,50,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,STR Binny,150,12,12,12,1,1,1,,,,,,
Sharjah Cricket Stadium,Punjab Kings,SV Samson,175.55,68.5,52,85,1,1,1,19.5,16,23,0,0,0
